city,timestamp,date,hour,month,day_of_year,is_daylight,temperature,humidity,wind_speed,cloudcover,uv_index,solar_elevation_deg,solar_azimuth_deg,solar_angle,cloud_factor,temp_efficiency,uv_factor,clear_sky_ghi_wm2,ghi_wm2,poa_irradiance_wm2,cell_temperature_c,production_kw,hourly_production_kwh,solar_potential,load_kwh,system_hourly_kwh,self_consumed_kwh,grid_export_kwh,grid_import_kwh
Turin,2026-06-07T06:00:00+02:00,2026-06-07,6,6,158,1,19.04,69,5.07,44,0.1,1.718,182.836,0.029976,0.948078,1.0,0.01,4.6,4.1,1.58,19.09,0.003388,0.003388,0.003388,0.291264,0.003388,0.003388,0.0,0.287876
Turin,2026-06-07T07:00:00+02:00,2026-06-07,7,6,158,1,20.84,73,5.46,37,1.3,11.221,206.813,0.194599,0.971096,1.0,0.13,157.79,141.18,50.55,22.42,0.108281,0.108281,0.108281,0.376169,0.108281,0.108281,0.0,0.267888
Turin,2026-06-07T08:00:00+02:00,2026-06-07,8,6,158,1,23.14,68,6.85,40,2.9,21.384,241.338,0.364616,0.960157,0.980486,0.29,340.54,309.03,215.65,29.88,0.452918,0.452918,0.452918,0.384713,0.452918,0.384713,0.068205,0.0
Turin,2026-06-07T09:00:00+02:00,2026-06-07,9,6,158,1,23.79,65,8.06,31,4.7,31.9,267.73,0.528442,0.982257,0.952675,0.47,518.93,487.28,417.39,36.83,0.851738,0.851738,0.851738,0.317745,0.851738,0.317745,0.533993,0.0
Turin,2026-06-07T10:00:00+02:00,2026-06-07,10,6,158,1,24.59,62,5.26,43,6.2,42.447,284.745,0.674911,0.952338,0.927948,0.62,679.02,627.59,589.44,43.01,1.171616,1.171616,1.171616,0.269431,1.171616,0.269431,0.902185,0.0
Turin,2026-06-07T11:00:00+02:00,2026-06-07,11,6,158,1,25.54,55,6.81,39,7.7,52.565,299.426,0.794042,0.964954,0.90195,0.77,809.42,780.59,766.99,49.51,1.481809,1.481809,1.481809,0.225906,1.481809,0.225906,1.255903,0.0
Turin,2026-06-07T12:00:00+02:00,2026-06-07,12,6,158,1,27.37,53,6.17,39,8.7,61.368,317.648,0.877717,0.965578,0.881134,0.87,901.08,870.06,875.24,54.72,1.651921,1.651921,1.651921,0.218533,1.651921,0.218533,1.433388,0.0
Turin,2026-06-07T13:00:00+02:00,2026-06-07,13,6,158,1,26.91,56,7.93,25,9.7,66.96,344.62,0.920234,0.991693,0.872443,0.97,947.67,936.31,959.25,56.89,1.792629,1.792629,1.792629,0.229126,1.792629,0.229126,1.563503,0.0
Turin,2026-06-07T14:00:00+02:00,2026-06-07,14,6,158,1,27.79,54,7.59,34,9.4,66.736,17.562,0.918693,0.977005,0.871185,0.94,945.98,924.23,941.37,57.2,1.756678,1.756678,1.756678,0.250424,1.756678,0.250424,1.506254,0.0
Turin,2026-06-07T15:00:00+02:00,2026-06-07,15,6,158,1,26.99,50,6.34,22,9.1,60.833,43.847,0.873202,0.994464,0.879105,0.91,896.13,891.17,903.32,55.22,1.700998,1.700998,1.700998,0.288353,1.700998,0.288353,1.412645,0.0
Turin,2026-06-07T16:00:00+02:00,2026-06-07,16,6,158,1,27.69,51,8.77,35,7.7,51.893,61.639,0.78686,0.975514,0.893282,0.77,801.56,781.93,767.73,51.68,1.468981,1.468981,1.468981,0.350559,1.468981,0.350559,1.118422,0.0
Turin,2026-06-07T17:00:00+02:00,2026-06-07,17,6,158,1,25.28,52,8.25,29,6.4,41.725,76.284,0.66555,0.986427,0.921702,0.64,668.78,659.7,617.5,44.57,1.219123,1.219123,1.219123,0.402298,1.219123,0.402298,0.816825,0.0
Turin,2026-06-07T18:00:00+02:00,2026-06-07,18,6,158,1,25.22,54,9.17,33,4.6,31.167,93.711,0.517541,0.980014,0.946389,0.46,507.03,496.9,421.9,38.4,0.855263,0.855263,0.855263,0.485111,0.855263,0.485111,0.370152,0.0
Turin,2026-06-07T19:00:00+02:00,2026-06-07,19,6,158,1,24.26,55,7.1,29,2.9,20.666,120.951,0.352918,0.986132,0.976294,0.29,327.85,322.66,213.3,30.93,0.446064,0.446064,0.446064,0.536299,0.446064,0.446064,0.0,0.090235
Turin,2026-06-07T20:00:00+02:00,2026-06-07,20,6,158,1,22.23,71,7.02,46,1.2,10.539,155.362,0.182901,0.941942,1.0,0.12,145.45,127.51,50.0,23.79,0.107103,0.107103,0.107103,0.531576,0.107103,0.107103,0.0,0.424473
Turin,2026-06-07T21:00:00+02:00,2026-06-07,21,6,158,1,21.11,68,8.62,46,0.1,1.093,178.245,0.019075,0.940214,1.0,0.01,0.95,0.84,0.33,21.12,0.00071,0.00071,0.00071,0.469611,0.00071,0.00071,0.0,0.468901
Turin,2026-06-07T22:00:00+02:00,2026-06-07,22,6,158,0,19.54,76,7.29,43,0.0,-7.319,180.0,0.0,0.951046,1.0,0.0,0.0,0.0,0.0,19.54,0.0,0.0,0.0,0.37276,0.0,0.0,0.0,0.37276
Turin,2026-06-07T23:00:00+02:00,2026-06-07,23,6,158,0,18.3,74,6.92,47,0.0,-14.272,180.0,0.0,0.935739,1.0,0.0,0.0,0.0,0.0,18.3,0.0,0.0,0.0,0.272573,0.0,0.0,0.0,0.272573
Turin,2026-06-08T00:00:00+02:00,2026-06-08,0,6,159,0,13.52,88,6.5,58,0.0,-19.178,180.0,0.0,0.870625,1.0,0.0,0.0,0.0,0.0,13.52,0.0,0.0,0.0,0.093584,0.0,0.0,0.0,0.093584
Turin,2026-06-08T01:00:00+02:00,2026-06-08,1,6,159,0,13.62,86,6.02,62,0.0,-21.785,180.0,0.0,0.847424,1.0,0.0,0.0,0.0,0.0,13.62,0.0,0.0,0.0,0.093765,0.0,0.0,0.0,0.093765
Turin,2026-06-08T02:00:00+02:00,2026-06-08,2,6,159,0,12.73,89,6.31,49,0.0,-21.699,180.0,0.0,0.924256,1.0,0.0,0.0,0.0,0.0,12.73,0.0,0.0,0.0,0.095127,0.0,0.0,0.0,0.095127
Turin,2026-06-08T03:00:00+02:00,2026-06-08,3,6,159,0,12.78,83,6.26,45,0.0,-18.929,180.0,0.0,0.945646,1.0,0.0,0.0,0.0,0.0,12.78,0.0,0.0,0.0,0.10231,0.0,0.0,0.0,0.10231
Turin,2026-06-08T04:00:00+02:00,2026-06-08,4,6,159,0,14.01,90,6.42,49,0.0,-13.782,180.0,0.0,0.927619,1.0,0.0,0.0,0.0,0.0,14.01,0.0,0.0,0.0,0.128377,0.0,0.0,0.0,0.128377
Turin,2026-06-08T05:00:00+02:00,2026-06-08,5,6,159,0,15.01,84,7.72,57,0.0,-6.725,180.0,0.0,0.877664,1.0,0.0,0.0,0.0,0.0,15.01,0.0,0.0,0.0,0.191929,0.0,0.0,0.0,0.191929
Turin,2026-06-08T06:00:00+02:00,2026-06-08,6,6,159,1,15.0,82,8.19,63,0.1,1.762,182.897,0.030739,0.83851,1.0,0.01,4.95,3.67,1.68,15.05,0.003595,0.003595,0.003595,0.290926,0.003595,0.003595,0.0,0.287331
Turin,2026-06-08T07:00:00+02:00,2026-06-08,7,6,159,1,17.65,82,7.33,46,1.3,11.257,206.767,0.195214,0.939032,1.0,0.13,158.44,131.41,51.88,19.27,0.111132,0.111132,0.111132,0.375732,0.111132,0.111132,0.0,0.2646
Turin,2026-06-08T08:00:00+02:00,2026-06-08,8,6,159,1,18.12,77,5.59,47,2.8,21.415,241.138,0.365114,0.937135,1.0,0.28,341.08,289.08,204.2,24.5,0.437394,0.437394,0.437394,0.384267,0.437394,0.384267,0.053127,0.0
Turin,2026-06-08T09:00:00+02:00,2026-06-08,9,6,159,1,20.5,77,6.23,45,4.5,31.929,267.51,0.528862,0.942324,0.970211,0.45,519.39,443.54,382.29,32.45,0.794476,0.794476,0.794476,0.317376,0.794476,0.317376,0.4771,0.0
Turin,2026-06-08T10:00:00+02:00,2026-06-08,10,6,159,1,21.11,68,6.77,40,6.3,42.477,284.545,0.675299,0.963025,0.943191,0.63,679.45,616.89,578.97,39.2,1.169693,1.169693,1.169693,0.23793,1.169693,0.23793,0.931763,0.0
Turin,2026-06-08T11:00:00+02:00,2026-06-08,11,6,159,1,21.63,72,7.78,46,7.4,52.603,299.231,0.794445,0.938009,0.927335,0.74,809.87,704.14,689.32,43.17,1.369229,1.369229,1.369229,0.194455,1.369229,0.194455,1.174774,0.0
Turin,2026-06-08T12:00:00+02:00,2026-06-08,12,6,159,1,22.62,61,6.4,45,8.5,61.424,317.45,0.878181,0.944595,0.905491,0.85,901.59,830.57,832.17,48.63,1.61404,1.61404,1.61404,0.187091,1.61404,0.187091,1.426949,0.0
Turin,2026-06-08T13:00:00+02:00,2026-06-08,13,6,159,1,23.06,63,8.02,46,9.0,67.043,344.462,0.920799,0.941613,0.899003,0.9,948.29,860.27,870.01,50.25,1.67534,1.67534,1.67534,0.197672,1.67534,0.197672,1.477668,0.0
Turin,2026-06-08T14:00:00+02:00,2026-06-08,14,6,159,1,24.56,65,6.21,37,9.3,66.838,17.534,0.919397,0.970338,0.889881,0.93,946.75,880.66,894.91,52.53,1.705814,1.705814,1.705814,0.218945,1.705814,0.218945,1.486869,0.0
Turin,2026-06-08T15:00:00+02:00,2026-06-08,15,6,159,1,23.51,61,8.58,35,8.8,60.935,43.914,0.874068,0.97544,0.898842,0.88,897.08,851.77,857.03,50.29,1.650052,1.650052,1.650052,0.25683,1.650052,0.25683,1.393222,0.0
Turin,2026-06-08T16:00:00+02:00,2026-06-08,16,6,159,1,22.81,60,7.06,44,7.4,51.99,61.739,0.787903,0.949751,0.91763,0.74,802.7,745.51,729.16,45.59,1.433217,1.433217,1.433217,0.318963,1.433217,0.318963,1.114254,0.0
Turin,2026-06-08T17:00:00+02:00,2026-06-08,17,6,159,1,21.86,66,8.71,46,6.0,41.819,76.394,0.666774,0.939021,0.942513,0.6,670.12,599.76,560.49,39.37,1.131554,1.131554,1.131554,0.401831,1.131554,0.401831,0.729723,0.0
Turin,2026-06-08T18:00:00+02:00,2026-06-08,18,6,159,1,21.12,63,7.31,40,4.5,31.261,93.803,0.518934,0.962236,0.965123,0.45,508.55,472.96,403.1,33.72,0.833328,0.833328,0.833328,0.484548,0.833328,0.484548,0.34878,0.0
Turin,2026-06-08T19:00:00+02:00,2026-06-08,19,6,159,1,19.49,80,8.35,49,2.7,20.76,120.94,0.35446,0.926254,0.998366,0.27,329.52,272.34,189.35,25.41,0.404921,0.404921,0.404921,0.535677,0.404921,0.404921,0.0,0.130756
Turin,2026-06-08T20:00:00+02:00,2026-06-08,20,6,159,1,18.0,82,6.92,59,1.1,10.635,155.207,0.184559,0.865777,1.0,0.11,147.2,112.34,49.9,19.56,0.106889,0.106889,0.106889,0.530958,0.106889,0.106889,0.0,0.424069
Turin,2026-06-08T21:00:00+02:00,2026-06-08,21,6,159,1,17.17,83,6.95,58,0.1,1.192,178.088,0.020811,0.873946,1.0,0.01,1.34,1.03,0.45,17.18,0.000969,0.000969,0.000969,0.469066,0.000969,0.000969,0.0,0.468097
Turin,2026-06-08T22:00:00+02:00,2026-06-08,22,6,159,0,16.5,87,6.9,64,0.0,-7.217,180.0,0.0,0.831257,1.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.372328,0.0,0.0,0.0,0.372328
Turin,2026-06-08T23:00:00+02:00,2026-06-08,23,6,159,0,14.93,86,8.28,58,0.0,-14.168,180.0,0.0,0.874925,1.0,0.0,0.0,0.0,0.0,14.93,0.0,0.0,0.0,0.272256,0.0,0.0,0.0,0.272256
Turin,2026-06-09T00:00:00+02:00,2026-06-09,0,6,160,0,16.53,82,6.27,63,0.0,-19.082,180.0,0.0,0.83777,1.0,0.0,0.0,0.0,0.0,16.53,0.0,0.0,0.0,0.093477,0.0,0.0,0.0,0.093477
Turin,2026-06-09T01:00:00+02:00,2026-06-09,1,6,160,0,15.8,79,6.67,51,0.0,-21.694,180.0,0.0,0.915267,1.0,0.0,0.0,0.0,0.0,15.8,0.0,0.0,0.0,0.093658,0.0,0.0,0.0,0.093658
Turin,2026-06-09T02:00:00+02:00,2026-06-09,2,6,160,0,15.56,90,6.38,60,0.0,-21.616,180.0,0.0,0.857365,1.0,0.0,0.0,0.0,0.0,15.56,0.0,0.0,0.0,0.095019,0.0,0.0,0.0,0.095019
Turin,2026-06-09T03:00:00+02:00,2026-06-09,3,6,160,0,15.91,87,6.29,67,0.0,-18.857,180.0,0.0,0.803691,1.0,0.0,0.0,0.0,0.0,15.91,0.0,0.0,0.0,0.102193,0.0,0.0,0.0,0.102193
Turin,2026-06-09T04:00:00+02:00,2026-06-09,4,6,160,0,16.9,77,8.14,60,0.0,-13.723,180.0,0.0,0.861577,1.0,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,0.128231,0.0,0.0,0.0,0.128231
Turin,2026-06-09T05:00:00+02:00,2026-06-09,5,6,160,0,18.62,81,8.06,56,0.0,-6.677,180.0,0.0,0.888636,1.0,0.0,0.0,0.0,0.0,18.62,0.0,0.0,0.0,0.191711,0.0,0.0,0.0,0.191711
Turin,2026-06-09T06:00:00+02:00,2026-06-09,6,6,160,1,18.76,75,7.97,58,0.1,1.8,182.949,0.031403,0.873948,1.0,0.01,5.27,4.19,1.84,18.82,0.003951,0.003951,0.003951,0.290595,0.003951,0.003951,0.0,0.286644
Turin,2026-06-09T07:00:00+02:00,2026-06-09,7,6,160,1,20.32,79,6.77,56,1.2,11.288,206.715,0.195736,0.886087,1.0,0.12,158.99,126.03,54.56,22.02,0.116868,0.116868,0.116868,0.375305,0.116868,0.116868,0.0,0.258437
Turin,2026-06-09T08:00:00+02:00,2026-06-09,8,6,160,1,23.01,63,5.68,63,2.5,21.44,240.944,0.365528,0.835047,0.982806,0.25,341.53,275.34,201.38,29.3,0.423943,0.423943,0.423943,0.38383,0.423943,0.38383,0.040113,0.0
Turin,2026-06-09T09:00:00+02:00,2026-06-09,9,6,160,1,24.28,68,8.1,53,4.3,31.952,267.3,0.529207,0.908382,0.95471,0.43,519.77,445.87,385.33,36.32,0.788003,0.788003,0.788003,0.317015,0.788003,0.317015,0.470988,0.0
Turin,2026-06-09T10:00:00+02:00,2026-06-09,10,6,160,1,24.48,64,5.81,61,5.5,42.502,284.354,0.67562,0.855146,0.936631,0.55,679.8,559.46,523.75,40.84,1.050784,1.050784,1.050784,0.237659,1.050784,0.237659,0.813125,0.0
Turin,2026-06-09T11:00:00+02:00,2026-06-09,11,6,160,1,26.9,55,7.65,61,6.7,52.635,299.046,0.794788,0.85074,0.908658,0.67,810.24,688.73,670.05,47.84,1.304154,1.304154,1.304154,0.194234,1.304154,0.194234,1.10992,0.0
Turin,2026-06-09T12:00:00+02:00,2026-06-09,12,6,160,1,27.98,49,8.01,42,8.6,61.473,317.26,0.87859,0.955963,0.879999,0.86,902.04,862.31,864.8,55.0,1.630103,1.630103,1.630103,0.186878,1.630103,0.186878,1.443225,0.0
Turin,2026-06-09T13:00:00+02:00,2026-06-09,13,6,160,1,27.57,58,9.07,53,8.6,67.119,344.306,0.921316,0.906929,0.882831,0.86,948.85,849.74,855.23,54.29,1.617255,1.617255,1.617255,0.197447,1.617255,0.197447,1.419808,0.0
Turin,2026-06-09T14:00:00+02:00,2026-06-09,14,6,160,1,28.52,55,6.6,49,8.8,66.934,17.498,0.920054,0.928218,0.875175,0.88,947.47,878.3,885.88,56.21,1.660686,1.660686,1.660686,0.218696,1.660686,0.218696,1.44199,0.0
Turin,2026-06-09T15:00:00+02:00,2026-06-09,15,6,160,1,28.22,53,7.88,55,7.9,61.032,43.97,0.874889,0.890903,0.887615,0.79,897.98,800.02,795.93,53.1,1.513276,1.513276,1.513276,0.256538,1.513276,0.256538,1.256738,0.0
Turin,2026-06-09T16:00:00+02:00,2026-06-09,16,6,160,1,26.07,55,8.57,55,7.0,52.083,61.829,0.7889,0.894965,0.908294,0.7,803.79,718.56,699.55,47.93,1.361022,1.361022,1.361022,0.318601,1.361022,0.318601,1.042421,0.0
Turin,2026-06-09T17:00:00+02:00,2026-06-09,17,6,160,1,26.99,56,9.26,46,6.0,41.909,76.491,0.667946,0.937983,0.918761,0.6,671.4,627.7,586.27,45.31,1.153768,1.153768,1.153768,0.401374,1.153768,0.401374,0.752394,0.0
Turin,2026-06-09T18:00:00+02:00,2026-06-09,18,6,160,1,24.75,58,8.53,53,4.2,31.35,93.881,0.520271,0.906054,0.952006,0.42,510.01,456.33,391.86,37.0,0.799071,0.799071,0.799071,0.483997,0.799071,0.483997,0.315074,0.0
Turin,2026-06-09T19:00:00+02:00,2026-06-09,19,6,160,1,22.96,66,9.19,48,2.7,20.851,120.921,0.355938,0.930423,0.982676,0.27,331.12,293.79,203.9,29.33,0.429193,0.429193,0.429193,0.535068,0.429193,0.429193,0.0,0.105875
Turin,2026-06-09T20:00:00+02:00,2026-06-09,20,6,160,1,21.58,74,9.12,55,1.1,10.728,155.056,0.186147,0.89548,1.0,0.11,148.87,122.52,52.34,23.22,0.112117,0.112117,0.112117,0.530355,0.112117,0.112117,0.0,0.418238
Turin,2026-06-09T21:00:00+02:00,2026-06-09,21,6,160,1,20.85,68,7.92,59,0.1,1.287,177.937,0.022467,0.867915,1.0,0.01,1.79,1.46,0.65,20.87,0.00139,0.00139,0.00139,0.468532,0.00139,0.00139,0.0,0.467142
Turin,2026-06-09T22:00:00+02:00,2026-06-09,22,6,160,0,18.73,85,7.6,71,0.0,-7.12,180.0,0.0,0.764156,1.0,0.0,0.0,0.0,0.0,18.73,0.0,0.0,0.0,0.371904,0.0,0.0,0.0,0.371904
Turin,2026-06-09T23:00:00+02:00,2026-06-09,23,6,160,0,18.75,80,7.64,57,0.0,-14.07,180.0,0.0,0.880975,1.0,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.0,0.271947,0.0,0.0,0.0,0.271947
Turin,2026-06-10T00:00:00+02:00,2026-06-10,0,6,161,0,16.5,81,6.33,69,0.0,-18.991,180.0,0.0,0.776199,1.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.093373,0.0,0.0,0.0,0.093373
Turin,2026-06-10T01:00:00+02:00,2026-06-10,1,6,161,0,16.62,89,6.48,79,0.0,-21.609,180.0,0.0,0.66439,1.0,0.0,0.0,0.0,0.0,16.62,0.0,0.0,0.0,0.093554,0.0,0.0,0.0,0.093554
Turin,2026-06-10T02:00:00+02:00,2026-06-10,2,6,161,0,16.51,84,9.21,70,0.0,-21.54,180.0,0.0,0.770962,1.0,0.0,0.0,0.0,0.0,16.51,0.0,0.0,0.0,0.094913,0.0,0.0,0.0,0.094913
Turin,2026-06-10T03:00:00+02:00,2026-06-10,3,6,161,0,15.94,79,6.22,62,0.0,-18.793,180.0,0.0,0.841581,1.0,0.0,0.0,0.0,0.0,15.94,0.0,0.0,0.0,0.10208,0.0,0.0,0.0,0.10208
Turin,2026-06-10T04:00:00+02:00,2026-06-10,4,6,161,0,17.79,75,6.17,63,0.0,-13.67,180.0,0.0,0.838043,1.0,0.0,0.0,0.0,0.0,17.79,0.0,0.0,0.0,0.128089,0.0,0.0,0.0,0.128089
Turin,2026-06-10T05:00:00+02:00,2026-06-10,5,6,161,0,18.35,83,8.46,67,0.0,-6.635,180.0,0.0,0.801489,1.0,0.0,0.0,0.0,0.0,18.35,0.0,0.0,0.0,0.191498,0.0,0.0,0.0,0.191498
Turin,2026-06-10T06:00:00+02:00,2026-06-10,6,6,161,1,19.28,81,8.58,80,0.1,1.832,182.992,0.031968,0.643387,1.0,0.01,5.54,3.16,1.66,19.33,0.00355,0.00355,0.00355,0.290272,0.00355,0.00355,0.0,0.286722
Turin,2026-06-10T07:00:00+02:00,2026-06-10,7,6,161,1,20.74,69,7.93,59,1.2,11.313,206.658,0.196166,0.867368,1.0,0.12,159.44,129.58,57.45,22.54,0.123056,0.123056,0.123056,0.374888,0.123056,0.123056,0.0,0.251832
Turin,2026-06-10T08:00:00+02:00,2026-06-10,8,6,161,1,22.05,68,8.39,59,2.6,21.46,240.755,0.365857,0.864015,0.986623,0.26,341.88,278.12,201.46,28.34,0.425753,0.425753,0.425753,0.383403,0.425753,0.383403,0.04235,0.0
Turin,2026-06-10T09:00:00+02:00,2026-06-10,9,6,161,1,23.4,74,6.9,65,3.9,31.97,267.1,0.529476,0.818439,0.96407,0.39,520.06,389.6,338.69,33.98,0.699411,0.699411,0.699411,0.316663,0.699411,0.316663,0.382748,0.0
Turin,2026-06-10T10:00:00+02:00,2026-06-10,10,6,161,1,23.64,64,9.16,69,5.1,42.522,284.174,0.675873,0.778202,0.94608,0.51,680.07,507.93,474.87,38.48,0.962323,0.962323,0.962323,0.237395,0.962323,0.237395,0.724928,0.0
Turin,2026-06-10T11:00:00+02:00,2026-06-10,11,6,161,1,26.35,56,8.57,59,6.8,52.662,298.87,0.795071,0.864841,0.909899,0.68,810.55,696.51,677.65,47.53,1.320742,1.320742,1.320742,0.194018,1.320742,0.194018,1.126724,0.0
Turin,2026-06-10T12:00:00+02:00,2026-06-10,12,6,161,1,25.68,66,7.84,69,7.1,61.516,317.077,0.878947,0.784849,0.914142,0.71,902.43,672.97,665.13,46.46,1.302385,1.302385,1.302385,0.18667,1.302385,0.18667,1.115715,0.0
Turin,2026-06-10T13:00:00+02:00,2026-06-10,13,6,161,1,28.08,63,8.06,67,7.7,67.188,344.151,0.921784,0.798095,0.896396,0.77,949.37,732.28,730.38,50.9,1.402384,1.402384,1.402384,0.197227,1.402384,0.197227,1.205157,0.0
Turin,2026-06-10T14:00:00+02:00,2026-06-10,14,6,161,1,27.07,55,7.52,65,7.8,67.023,17.454,0.920665,0.82025,0.894652,0.78,948.14,777.71,776.63,51.34,1.488287,1.488287,1.488287,0.218452,1.488287,0.218452,1.269835,0.0
Turin,2026-06-10T15:00:00+02:00,2026-06-10,15,6,161,1,28.19,62,7.67,69,7.0,61.124,44.016,0.875664,0.77576,0.90374,0.7,898.83,676.59,667.95,49.07,1.29303,1.29303,1.29303,0.256252,1.29303,0.256252,1.036778,0.0
Turin,2026-06-10T16:00:00+02:00,2026-06-10,16,6,161,1,26.0,58,10.48,54,7.0,52.171,61.907,0.789849,0.898107,0.909061,0.7,804.83,714.72,695.61,47.73,1.354492,1.354492,1.354492,0.318246,1.354492,0.318246,1.036246,0.0
Turin,2026-06-10T17:00:00+02:00,2026-06-10,17,6,161,1,25.99,59,7.77,69,5.0,41.995,76.577,0.669068,0.776553,0.936248,0.5,672.63,512.96,478.37,40.94,0.95935,0.95935,0.95935,0.400927,0.95935,0.400927,0.558423,0.0
Turin,2026-06-10T18:00:00+02:00,2026-06-10,18,6,161,1,25.1,67,7.46,65,3.8,31.436,93.948,0.521552,0.814604,0.956963,0.38,511.41,394.52,341.23,35.76,0.699468,0.699468,0.699468,0.483458,0.699468,0.483458,0.21601,0.0
Turin,2026-06-10T19:00:00+02:00,2026-06-10,19,6,161,1,22.65,67,9.83,75,2.1,20.938,120.894,0.357353,0.712429,0.988569,0.21,332.66,225.08,166.55,27.86,0.352676,0.352676,0.352676,0.534472,0.352676,0.352676,0.0,0.181796
Turin,2026-06-10T20:00:00+02:00,2026-06-10,20,6,161,1,21.85,71,7.91,78,0.9,10.816,154.908,0.187662,0.680688,1.0,0.09,150.47,95.16,48.96,23.38,0.104871,0.104871,0.104871,0.529765,0.104871,0.104871,0.0,0.424894
Turin,2026-06-10T21:00:00+02:00,2026-06-10,21,6,161,1,20.02,73,7.68,67,0.1,1.378,177.794,0.024043,0.799715,1.0,0.01,2.27,1.68,0.79,20.05,0.001702,0.001702,0.001702,0.468011,0.001702,0.001702,0.0,0.466309
Turin,2026-06-10T22:00:00+02:00,2026-06-10,22,6,161,0,19.52,82,6.92,74,0.0,-7.028,180.0,0.0,0.730541,1.0,0.0,0.0,0.0,0.0,19.52,0.0,0.0,0.0,0.371491,0.0,0.0,0.0,0.371491
Turin,2026-06-10T23:00:00+02:00,2026-06-10,23,6,161,0,18.67,78,6.46,69,0.0,-13.978,180.0,0.0,0.783344,1.0,0.0,0.0,0.0,0.0,18.67,0.0,0.0,0.0,0.271644,0.0,0.0,0.0,0.271644
Turin,2026-06-11T00:00:00+02:00,2026-06-11,0,6,162,0,17.41,86,7.46,67,0.0,-18.908,180.0,0.0,0.795353,1.0,0.0,0.0,0.0,0.0,17.41,0.0,0.0,0.0,0.093272,0.0,0.0,0.0,0.093272
Turin,2026-06-11T01:00:00+02:00,2026-06-11,1,6,162,0,16.81,79,9.0,63,0.0,-21.53,180.0,0.0,0.837961,1.0,0.0,0.0,0.0,0.0,16.81,0.0,0.0,0.0,0.093452,0.0,0.0,0.0,0.093452
Turin,2026-06-11T02:00:00+02:00,2026-06-11,2,6,162,0,17.45,75,6.78,57,0.0,-21.47,180.0,0.0,0.881818,1.0,0.0,0.0,0.0,0.0,17.45,0.0,0.0,0.0,0.09481,0.0,0.0,0.0,0.09481
Turin,2026-06-11T03:00:00+02:00,2026-06-11,3,6,162,0,17.26,79,6.94,69,0.0,-18.735,180.0,0.0,0.782192,1.0,0.0,0.0,0.0,0.0,17.26,0.0,0.0,0.0,0.101969,0.0,0.0,0.0,0.101969
Turin,2026-06-11T04:00:00+02:00,2026-06-11,4,6,162,0,18.1,82,6.92,58,0.0,-13.624,180.0,0.0,0.876822,1.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,0.127949,0.0,0.0,0.0,0.127949
Turin,2026-06-11T05:00:00+02:00,2026-06-11,5,6,162,0,18.27,85,8.62,61,0.0,-6.6,180.0,0.0,0.855237,1.0,0.0,0.0,0.0,0.0,18.27,0.0,0.0,0.0,0.191289,0.0,0.0,0.0,0.191289
Turin,2026-06-11T06:00:00+02:00,2026-06-11,6,6,162,1,18.82,79,6.07,60,0.1,1.859,183.026,0.032434,0.859912,1.0,0.01,5.78,4.44,1.99,18.89,0.004256,0.004256,0.004256,0.289956,0.004256,0.004256,0.0,0.2857
Turin,2026-06-11T07:00:00+02:00,2026-06-11,7,6,162,1,19.95,76,6.71,60,1.2,11.333,206.596,0.196506,0.857913,1.0,0.12,159.8,124.72,55.9,21.7,0.119748,0.119748,0.119748,0.37448,0.119748,0.119748,0.0,0.254732
Turin,2026-06-11T08:00:00+02:00,2026-06-11,8,6,162,1,21.36,66,6.22,58,2.6,21.476,240.573,0.366104,0.876851,0.988869,0.26,342.15,285.25,205.47,27.78,0.435224,0.435224,0.435224,0.382985,0.435224,0.382985,0.052239,0.0
Turin,2026-06-11T09:00:00+02:00,2026-06-11,9,6,162,1,22.85,71,8.07,49,4.4,31.983,266.911,0.529671,0.924376,0.960417,0.44,520.27,447.88,385.58,34.9,0.793212,0.793212,0.793212,0.316318,0.793212,0.316318,0.476894,0.0
Turin,2026-06-11T10:00:00+02:00,2026-06-11,10,6,162,1,25.1,65,6.78,50,5.9,42.537,284.004,0.67606,0.921721,0.929438,0.59,680.28,600.21,561.41,42.64,1.11769,1.11769,1.11769,0.237137,1.11769,0.237137,0.880553,0.0
Turin,2026-06-11T11:00:00+02:00,2026-06-11,11,6,162,1,26.89,63,8.09,51,7.2,52.683,298.703,0.795295,0.918639,0.904709,0.72,810.8,719.45,701.76,48.82,1.35993,1.35993,1.35993,0.193807,1.35993,0.193807,1.166123,0.0
Turin,2026-06-11T12:00:00+02:00,2026-06-11,12,6,162,1,27.5,62,6.09,51,8.2,61.552,316.902,0.87925,0.916643,0.889967,0.82,902.76,802.81,800.33,52.51,1.525684,1.525684,1.525684,0.186467,1.525684,0.186467,1.339217,0.0
Turin,2026-06-11T13:00:00+02:00,2026-06-11,13,6,162,1,28.17,55,9.36,61,8.1,67.25,343.998,0.922204,0.850792,0.886239,0.81,949.83,808.11,808.52,53.44,1.534825,1.534825,1.534825,0.197013,1.534825,0.197013,1.337812,0.0
